index,video_id,text,start,duration,title,description,url,duration,view_count,thumbnails 
588,xN1LqsaxcQI,như một cao thủ trong việc xóa bỏ ký ức,211.92,3.84,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,3.84,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
589,xN1LqsaxcQI,"tồi tệ, không bao giờ nhắc lại chuyện",213.92,4.44,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.44,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
590,xN1LqsaxcQI,đêm cắm trại. Chị là cô gái thành phố,215.76,5.6,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,5.6,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
591,xN1LqsaxcQI,"hơi mong manh, dễ vỡ, sợ chuột rán sâu",218.36,5.12,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,5.12,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
592,xN1LqsaxcQI,"bọ. Lần đầu gặp trường, thấy cậu khoe",221.36,4.2,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.2,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
593,xN1LqsaxcQI,"chiến tích bắn chim, chị Hà liền ra mặt",223.48,3.72,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,3.72,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
594,xN1LqsaxcQI,"không hài lòng, khuyên trường đừng làm",225.56,3.399,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,3.399,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
595,xN1LqsaxcQI,thế nữa. Kiểu như những người yêu động,227.2,3.679,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,3.679,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
596,xN1LqsaxcQI,vật thời nay nhìn thấy ai đó khoe ăn,228.959,4.041,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.041,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
597,xN1LqsaxcQI,thịt chó vậy. Nhưng hai người nhanh,230.879,4.121,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.121,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
598,xN1LqsaxcQI,chóng trở nên thân thiết. Khi dì Miên đi,233.0,4.68,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.68,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
599,xN1LqsaxcQI,"mua sắm, Trường rủ chị Ngà đi câu cá",235.0,4.959,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.959,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
600,xN1LqsaxcQI,"nhưng chị không thích. Thay vào đó, chị",237.68,4.839,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.839,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
601,xN1LqsaxcQI,"Ngà, cô gái thành phố mà bơi như cá, đã",239.959,4.48,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
00:02:05 : Thư Nhỏ:...",https://www.youtube.com/watch?v=ozTvutYZZeo,4.48,1,"[{'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLBVC_Kr0bv_jIFuq4RxkdNEBD76dQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE1CMQBEG5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEggSChyMA8=&rs=AOn4CLAsjJLAcA8GZTPlpWKsNlRKa_nU5w', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CPYBEIoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLBrd2o2SJ0iDbSXqYMqvRuJhwXQBw', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/ozTvutYZZeo/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhIIEgocjAP&rs=AOn4CLAnMdDcHYk2GqBjfu5Vi55e3qboOA', 'height': 188, 'width': 336}]"
602,xN1LqsaxcQI,kéo trường đi bơi và còn dạy kèm cậu,242.519,3.961,Cô Gái Đến Từ Hôm Qua | Tóm tắt ft Review ft Cảm Thụ Văn Học ft Chém Gió ft Minh Họa Hoạt Hình,"00:00:00 : Mở đầu: Số phận và ""món nợ"" tình yêu
00:01:02 : Thư Lớn: Những chiêu trò cưa cẩm vụng về và kỹ thuật lồng ghép thời gian
